time,ms,volt,curr,
Wed Jun 25 08:38:37 EDT 2014,1403699917926,139.4469757080078,0.0,
Wed Jun 25 08:38:41 EDT 2014,1403699921056,139.47654724121094,0.0,
Wed Jun 25 08:38:41 EDT 2014,1403699921746,139.47633361816406,0.0,
Wed Jun 25 08:38:42 EDT 2014,1403699922361,139.45034790039062,0.0,
Wed Jun 25 08:38:42 EDT 2014,1403699922631,139.44454956054688,0.0,
Wed Jun 25 08:38:43 EDT 2014,1403699923751,139.48013305664062,0.0,
Wed Jun 25 08:38:43 EDT 2014,1403699923991,139.4770050048828,0.0,
Wed Jun 25 08:38:44 EDT 2014,1403699924121,139.4683837890625,0.0,
Wed Jun 25 08:38:44 EDT 2014,1403699924391,139.4545135498047,0.0,
Wed Jun 25 08:38:44 EDT 2014,1403699924601,139.47207641601562,0.0,
Wed Jun 25 08:38:44 EDT 2014,1403699924741,139.46754455566406,0.0,
Wed Jun 25 08:38:44 EDT 2014,1403699924951,139.47874450683594,0.0,
Wed Jun 25 08:38:45 EDT 2014,1403699925151,139.46316528320312,0.0,
Wed Jun 25 08:38:45 EDT 2014,1403699925361,139.47708129882812,0.0,
Wed Jun 25 08:38:45 EDT 2014,1403699925801,139.5126495361328,0.0,
Wed Jun 25 08:38:46 EDT 2014,1403699926466,139.51104736328125,0.0,
Wed Jun 25 08:38:46 EDT 2014,1403699926666,139.4818572998047,0.0,
Wed Jun 25 08:38:46 EDT 2014,1403699926756,139.49765014648438,0.0,
Wed Jun 25 08:38:47 EDT 2014,1403699927046,139.4952392578125,0.0,
Wed Jun 25 08:38:47 EDT 2014,1403699927146,139.48106384277344,0.0,
Wed Jun 25 08:38:47 EDT 2014,1403699927536,139.48013305664062,0.0,
Wed Jun 25 08:38:47 EDT 2014,1403699927566,139.46278381347656,0.0,
Wed Jun 25 08:38:48 EDT 2014,1403699928376,139.4540252685547,0.0,
Wed Jun 25 08:38:48 EDT 2014,1403699928576,139.46282958984375,0.0,
Wed Jun 25 08:38:49 EDT 2014,1403699929266,139.47259521484375,0.0,
Wed Jun 25 08:38:49 EDT 2014,1403699929906,139.4490966796875,0.0,
Wed Jun 25 08:38:50 EDT 2014,1403699930523,139.46142578125,0.0,
Wed Jun 25 08:38:50 EDT 2014,1403699930644,139.46395874023438,0.0,
Wed Jun 25 08:38:50 EDT 2014,1403699930874,139.4540557861328,0.0,
Wed Jun 25 08:38:50 EDT 2014,1403699930984,139.4319610595703,0.0,
Wed Jun 25 08:38:51 EDT 2014,1403699931174,139.45346069335938,0.0,
Wed Jun 25 08:38:51 EDT 2014,1403699931894,139.4893798828125,0.0,
Wed Jun 25 08:38:52 EDT 2014,1403699932124,139.4752197265625,0.0,
Wed Jun 25 08:39:06 EDT 2014,1403699946304,139.44850158691406,0.0,
Wed Jun 25 08:40:10 EDT 2014,1403700010245,139.4840545654297,0.0,
Wed Jun 25 08:40:10 EDT 2014,1403700010565,139.49998474121094,0.0,
Wed Jun 25 08:40:10 EDT 2014,1403700010825,139.47422790527344,0.0,
Wed Jun 25 08:40:11 EDT 2014,1403700011865,139.50048828125,0.0,
Wed Jun 25 08:40:13 EDT 2014,1403700013275,139.47918701171875,0.0,
Wed Jun 25 08:40:13 EDT 2014,1403700013785,139.48265075683594,0.0,
Wed Jun 25 08:40:14 EDT 2014,1403700014225,139.50384521484375,0.0,
Wed Jun 25 08:40:14 EDT 2014,1403700014415,139.51905822753906,0.0,
Wed Jun 25 08:40:14 EDT 2014,1403700014695,139.50538635253906,0.0,
Wed Jun 25 08:40:14 EDT 2014,1403700014825,139.5003662109375,0.0,
Wed Jun 25 08:40:14 EDT 2014,1403700014975,139.5035400390625,0.0,
Wed Jun 25 08:40:26 EDT 2014,1403700026405,139.5036163330078,0.0,
Wed Jun 25 08:40:26 EDT 2014,1403700026605,139.4813690185547,0.0,
Wed Jun 25 08:40:28 EDT 2014,1403700028685,139.50527954101562,0.0,
Wed Jun 25 08:40:29 EDT 2014,1403700029795,139.4782257080078,0.0,
Wed Jun 25 08:40:29 EDT 2014,1403700029995,139.46986389160156,0.0,
Wed Jun 25 08:40:30 EDT 2014,1403700030285,139.46705627441406,0.0,
Wed Jun 25 08:40:30 EDT 2014,1403700030435,139.4955596923828,0.0,
Wed Jun 25 08:40:43 EDT 2014,1403700043965,139.49896240234375,0.0,
Wed Jun 25 08:40:44 EDT 2014,1403700044415,139.4815216064453,0.0,
Wed Jun 25 08:40:47 EDT 2014,1403700047165,139.46290588378906,0.0,
Wed Jun 25 08:41:02 EDT 2014,1403700062425,139.46014404296875,0.0,
Wed Jun 25 08:41:02 EDT 2014,1403700062625,139.4472198486328,0.0,
Wed Jun 25 08:41:03 EDT 2014,1403700063215,139.4390106201172,0.0,
Wed Jun 25 08:41:14 EDT 2014,1403700074575,139.4342041015625,0.0,
Wed Jun 25 08:41:30 EDT 2014,1403700090605,139.44308471679688,0.0,
Wed Jun 25 08:41:30 EDT 2014,1403700090905,139.44448852539062,0.0,
Wed Jun 25 08:41:32 EDT 2014,1403700092255,139.4726104736328,0.0,
Wed Jun 25 08:41:44 EDT 2014,1403700104265,139.45803833007812,0.0,
Wed Jun 25 08:41:44 EDT 2014,1403700104525,139.45713806152344,0.0,
Wed Jun 25 08:41:45 EDT 2014,1403700105115,139.4853973388672,0.0,
Wed Jun 25 08:41:45 EDT 2014,1403700105525,139.46774291992188,0.0,
Wed Jun 25 08:41:46 EDT 2014,1403700106155,139.46768188476562,0.0,
Wed Jun 25 08:41:46 EDT 2014,1403700106325,139.4784698486328,0.0,
Wed Jun 25 08:41:46 EDT 2014,1403700106625,139.4626922607422,0.0,
Wed Jun 25 08:41:46 EDT 2014,1403700106705,139.4632568359375,0.0,
Wed Jun 25 08:41:47 EDT 2014,1403700107145,139.4473114013672,0.0,
Wed Jun 25 08:41:47 EDT 2014,1403700107305,139.4640350341797,0.0,
Wed Jun 25 08:41:47 EDT 2014,1403700107515,139.45018005371094,0.0,
Wed Jun 25 08:41:47 EDT 2014,1403700107765,139.43319702148438,0.0,
Wed Jun 25 08:41:48 EDT 2014,1403700108165,139.42388916015625,0.0,
Wed Jun 25 08:41:48 EDT 2014,1403700108305,139.4569549560547,0.0,
Wed Jun 25 08:41:48 EDT 2014,1403700108565,139.448974609375,0.0,
Wed Jun 25 08:41:48 EDT 2014,1403700108705,139.4569549560547,0.0,
Wed Jun 25 08:41:49 EDT 2014,1403700109295,139.46649169921875,0.0,
Wed Jun 25 08:41:49 EDT 2014,1403700109535,139.45687866210938,0.0,
Wed Jun 25 08:41:49 EDT 2014,1403700109835,139.446044921875,0.0,
Wed Jun 25 08:41:50 EDT 2014,1403700110895,139.43650817871094,0.0,
Wed Jun 25 08:41:51 EDT 2014,1403700111155,139.4318084716797,0.0,
Wed Jun 25 08:41:52 EDT 2014,1403700112685,139.444091796875,0.0,
Wed Jun 25 08:41:52 EDT 2014,1403700112765,139.43499755859375,0.0,
Wed Jun 25 08:41:56 EDT 2014,1403700116785,139.45828247070312,0.0,
Wed Jun 25 08:41:58 EDT 2014,1403700118135,139.45852661132812,0.0,
Wed Jun 25 08:41:58 EDT 2014,1403700118525,139.46652221679688,0.0,
Wed Jun 25 08:42:02 EDT 2014,1403700122125,139.44403076171875,0.0,
Wed Jun 25 08:42:02 EDT 2014,1403700122265,139.43704223632812,0.0,
Wed Jun 25 08:42:02 EDT 2014,1403700122525,139.4227294921875,0.0,
Wed Jun 25 08:42:03 EDT 2014,1403700123005,139.43008422851562,0.0,
Wed Jun 25 08:42:03 EDT 2014,1403700123345,139.46353149414062,0.0,
Wed Jun 25 08:42:03 EDT 2014,1403700123585,139.43167114257812,0.0,
Wed Jun 25 08:42:03 EDT 2014,1403700123975,139.4284210205078,0.0,
Wed Jun 25 08:42:04 EDT 2014,1403700124205,139.42723083496094,0.0,
Wed Jun 25 08:42:04 EDT 2014,1403700124395,139.4375762939453,0.0,
Wed Jun 25 08:42:04 EDT 2014,1403700124575,139.46981811523438,0.0,
Wed Jun 25 08:42:04 EDT 2014,1403700124985,139.47457885742188,0.0,
Wed Jun 25 08:42:05 EDT 2014,1403700125235,139.46482849121094,0.0,
Wed Jun 25 08:42:05 EDT 2014,1403700125495,139.4823455810547,0.0,
Wed Jun 25 08:42:05 EDT 2014,1403700125715,139.48147583007812,0.0,
Wed Jun 25 08:42:05 EDT 2014,1403700125965,139.4925537109375,0.0,
Wed Jun 25 08:42:06 EDT 2014,1403700126185,139.45687866210938,0.0,
Wed Jun 25 08:42:06 EDT 2014,1403700126395,139.44866943359375,0.0,
Wed Jun 25 08:42:06 EDT 2014,1403700126515,139.4754180908203,0.0,
Wed Jun 25 08:42:06 EDT 2014,1403700126715,139.4641571044922,0.0,
Wed Jun 25 08:42:07 EDT 2014,1403700127025,139.45989990234375,0.0,
Wed Jun 25 08:42:07 EDT 2014,1403700127105,139.44810485839844,0.0,
Wed Jun 25 08:42:07 EDT 2014,1403700127345,139.46739196777344,0.0,
Wed Jun 25 08:42:07 EDT 2014,1403700127515,139.43777465820312,0.0,
Wed Jun 25 08:42:13 EDT 2014,1403700133715,139.4402313232422,0.0,
Wed Jun 25 08:42:18 EDT 2014,1403700138905,139.43276977539062,0.0,
Wed Jun 25 08:42:18 EDT 2014,1403700138915,139.45864868164062,0.0,
Wed Jun 25 08:42:18 EDT 2014,1403700138985,139.46554565429688,0.0,
Wed Jun 25 08:42:19 EDT 2014,1403700139925,139.46456909179688,0.0,
Wed Jun 25 08:42:20 EDT 2014,1403700140175,139.43942260742188,0.0,
Wed Jun 25 08:42:20 EDT 2014,1403700140675,139.43418884277344,0.0,
Wed Jun 25 08:42:20 EDT 2014,1403700140855,139.43328857421875,0.0,
Wed Jun 25 08:42:21 EDT 2014,1403700141145,139.4380340576172,0.0,
Wed Jun 25 08:42:21 EDT 2014,1403700141365,139.45172119140625,0.0,
Wed Jun 25 08:42:21 EDT 2014,1403700141595,139.4680938720703,0.0,
Wed Jun 25 08:42:22 EDT 2014,1403700142555,139.44261169433594,0.0,
Wed Jun 25 08:42:22 EDT 2014,1403700142835,139.4265594482422,0.0,
Wed Jun 25 08:42:23 EDT 2014,1403700143155,139.44076538085938,0.0,
Wed Jun 25 08:42:23 EDT 2014,1403700143485,139.4302520751953,0.0,
Wed Jun 25 08:42:24 EDT 2014,1403700144005,139.46951293945312,0.0,
Wed Jun 25 08:42:24 EDT 2014,1403700144175,139.43008422851562,0.0,
Wed Jun 25 08:42:24 EDT 2014,1403700144315,139.4305419921875,0.0,
Wed Jun 25 08:42:24 EDT 2014,1403700144575,139.42672729492188,0.0,
Wed Jun 25 08:42:27 EDT 2014,1403700147875,139.45498657226562,0.0,
Wed Jun 25 08:42:28 EDT 2014,1403700148855,139.46519470214844,0.0,
Wed Jun 25 08:42:29 EDT 2014,1403700149025,139.43252563476562,0.0,
Wed Jun 25 08:42:35 EDT 2014,1403700155165,139.44921875,0.0,
Wed Jun 25 08:42:35 EDT 2014,1403700155985,139.4394989013672,0.0,
Wed Jun 25 08:42:36 EDT 2014,1403700156225,139.44378662109375,0.0,
Wed Jun 25 08:42:36 EDT 2014,1403700156405,139.4276123046875,0.0,
Wed Jun 25 08:42:36 EDT 2014,1403700156575,139.43411254882812,0.0,
Wed Jun 25 08:42:37 EDT 2014,1403700157165,139.4595947265625,0.0,
Wed Jun 25 08:42:37 EDT 2014,1403700157315,139.4185333251953,0.0,
Wed Jun 25 08:42:37 EDT 2014,1403700157605,139.46591186523438,0.0,
Wed Jun 25 08:42:37 EDT 2014,1403700157775,139.45816040039062,0.0,
Wed Jun 25 08:42:38 EDT 2014,1403700158235,139.43563842773438,0.0,
Wed Jun 25 08:42:38 EDT 2014,1403700158355,139.46046447753906,0.0,
Wed Jun 25 08:42:38 EDT 2014,1403700158505,139.47402954101562,0.0,
Wed Jun 25 08:42:38 EDT 2014,1403700158745,139.45697021484375,0.0,
Wed Jun 25 08:42:39 EDT 2014,1403700159145,139.46713256835938,0.0,
Wed Jun 25 08:42:39 EDT 2014,1403700159305,139.4645233154297,0.0,
Wed Jun 25 08:42:39 EDT 2014,1403700159545,139.4532928466797,0.0,
Wed Jun 25 08:42:39 EDT 2014,1403700159705,139.4435577392578,0.0,
Wed Jun 25 08:42:41 EDT 2014,1403700161695,139.46156311035156,0.0,
Wed Jun 25 08:42:42 EDT 2014,1403700162085,139.47726440429688,0.0,
Wed Jun 25 08:42:42 EDT 2014,1403700162385,139.43707275390625,0.0,
Wed Jun 25 08:42:42 EDT 2014,1403700162555,139.44113159179688,0.0,
Wed Jun 25 08:42:43 EDT 2014,1403700163165,139.4351806640625,0.0,
Wed Jun 25 08:42:43 EDT 2014,1403700163515,139.44261169433594,0.0,
Wed Jun 25 08:42:48 EDT 2014,1403700168185,139.457275390625,0.0,
Wed Jun 25 08:42:48 EDT 2014,1403700168755,139.443603515625,0.0,
Wed Jun 25 08:42:51 EDT 2014,1403700171755,139.46304321289062,0.0,
Wed Jun 25 08:42:53 EDT 2014,1403700173215,139.46278381347656,0.0,
Wed Jun 25 08:42:53 EDT 2014,1403700173535,139.44479370117188,0.0,
Wed Jun 25 08:42:54 EDT 2014,1403700174265,139.43203735351562,0.0,
Wed Jun 25 08:42:55 EDT 2014,1403700175645,139.4480743408203,0.0,
Wed Jun 25 08:42:59 EDT 2014,1403700179145,139.45924377441406,0.0,
Wed Jun 25 08:43:03 EDT 2014,1403700183395,139.45065307617188,0.0,
Wed Jun 25 08:43:03 EDT 2014,1403700183575,139.4762420654297,0.0,
Wed Jun 25 08:43:07 EDT 2014,1403700187175,139.41738891601562,0.0,
Wed Jun 25 08:43:07 EDT 2014,1403700187355,139.42433166503906,0.0,
Wed Jun 25 08:43:07 EDT 2014,1403700187625,139.41123962402344,0.0,
Wed Jun 25 08:43:07 EDT 2014,1403700187725,139.39944458007812,0.0,
Wed Jun 25 08:43:07 EDT 2014,1403700187905,139.41880798339844,0.0,
Wed Jun 25 08:43:08 EDT 2014,1403700188165,139.42408752441406,0.0,
Wed Jun 25 08:43:08 EDT 2014,1403700188315,139.41746520996094,0.0,
Wed Jun 25 08:43:08 EDT 2014,1403700188565,139.4180450439453,0.0,
Wed Jun 25 08:43:08 EDT 2014,1403700188755,139.40109252929688,0.0,
Wed Jun 25 08:43:09 EDT 2014,1403700189455,139.4068145751953,0.0,
Wed Jun 25 08:43:09 EDT 2014,1403700189685,139.44822692871094,0.0,
Wed Jun 25 08:43:10 EDT 2014,1403700190785,139.4167938232422,0.0,
Wed Jun 25 08:43:11 EDT 2014,1403700191245,139.4412384033203,0.0,
Wed Jun 25 08:43:15 EDT 2014,1403700195765,139.43685913085938,0.0,
Wed Jun 25 08:43:16 EDT 2014,1403700196175,139.46604919433594,0.0,
Wed Jun 25 08:43:16 EDT 2014,1403700196365,139.42385864257812,0.0,
Wed Jun 25 08:43:16 EDT 2014,1403700196495,139.43849182128906,0.0,
Wed Jun 25 08:43:16 EDT 2014,1403700196765,139.42926025390625,0.0,
Wed Jun 25 08:43:17 EDT 2014,1403700197165,139.44061279296875,0.0,
Wed Jun 25 08:43:17 EDT 2014,1403700197295,139.4615936279297,0.0,
Wed Jun 25 08:43:17 EDT 2014,1403700197495,139.46563720703125,0.0,
Wed Jun 25 08:43:17 EDT 2014,1403700197665,139.46775817871094,0.0,
Wed Jun 25 08:43:18 EDT 2014,1403700198095,139.45327758789062,0.0,
Wed Jun 25 08:43:18 EDT 2014,1403700198355,139.44268798828125,0.0,
Wed Jun 25 08:43:18 EDT 2014,1403700198565,139.46380615234375,0.0,
Wed Jun 25 08:43:18 EDT 2014,1403700198775,139.48245239257812,0.0,
Wed Jun 25 08:43:19 EDT 2014,1403700199205,139.46376037597656,0.0,
Wed Jun 25 08:43:19 EDT 2014,1403700199375,139.44699096679688,0.0,
Wed Jun 25 08:43:19 EDT 2014,1403700199565,139.44119262695312,0.0,
Wed Jun 25 08:43:20 EDT 2014,1403700200145,139.44212341308594,0.0,
Wed Jun 25 08:43:20 EDT 2014,1403700200345,139.42674255371094,0.0,
Wed Jun 25 08:43:20 EDT 2014,1403700200705,139.42599487304688,0.0,
Wed Jun 25 08:43:21 EDT 2014,1403700201105,139.43026733398438,0.0,
Wed Jun 25 08:43:21 EDT 2014,1403700201495,139.45518493652344,0.0,
Wed Jun 25 08:43:21 EDT 2014,1403700201775,139.41246032714844,0.0,
Wed Jun 25 08:43:22 EDT 2014,1403700202095,139.43150329589844,0.0,
Wed Jun 25 08:43:22 EDT 2014,1403700202365,139.4272003173828,0.0,
Wed Jun 25 08:43:22 EDT 2014,1403700202575,139.4027557373047,0.0,
Wed Jun 25 08:43:23 EDT 2014,1403700203255,139.42308044433594,0.0,
Wed Jun 25 08:43:23 EDT 2014,1403700203405,139.4183349609375,0.0,
Wed Jun 25 08:43:23 EDT 2014,1403700203605,139.4119873046875,0.0,
Wed Jun 25 08:43:23 EDT 2014,1403700203875,139.39341735839844,0.0,
Wed Jun 25 08:43:24 EDT 2014,1403700204155,139.42562866210938,0.0,
Wed Jun 25 08:43:24 EDT 2014,1403700204345,139.41139221191406,0.0,
Wed Jun 25 08:43:24 EDT 2014,1403700204645,139.3983154296875,0.0,
Wed Jun 25 08:43:24 EDT 2014,1403700204705,139.39215087890625,0.0,
Wed Jun 25 08:43:25 EDT 2014,1403700205375,139.3978729248047,0.0,
Wed Jun 25 08:43:25 EDT 2014,1403700205745,139.41848754882812,0.0,
Wed Jun 25 08:43:26 EDT 2014,1403700206405,139.40061950683594,0.0,
Wed Jun 25 08:43:26 EDT 2014,1403700206685,139.44961547851562,0.0,
Wed Jun 25 08:43:26 EDT 2014,1403700206755,139.43727111816406,0.0,
Wed Jun 25 08:43:27 EDT 2014,1403700207375,139.4186248779297,0.0,
Wed Jun 25 08:43:27 EDT 2014,1403700207705,139.4326171875,0.0,
Wed Jun 25 08:43:32 EDT 2014,1403700212705,139.44000244140625,0.0,
Wed Jun 25 08:43:32 EDT 2014,1403700212875,139.43002319335938,0.0,
Wed Jun 25 08:43:33 EDT 2014,1403700213135,139.4254150390625,0.0,
Wed Jun 25 08:43:34 EDT 2014,1403700214315,139.394287109375,0.0,
Wed Jun 25 08:43:35 EDT 2014,1403700215165,139.40704345703125,0.0,
Wed Jun 25 08:43:36 EDT 2014,1403700216095,139.42506408691406,0.0,
Wed Jun 25 08:43:36 EDT 2014,1403700216265,139.44544982910156,0.0,
Wed Jun 25 08:43:36 EDT 2014,1403700216505,139.44479370117188,0.0,
Wed Jun 25 08:43:37 EDT 2014,1403700217105,139.4144744873047,0.0,
Wed Jun 25 08:43:38 EDT 2014,1403700218235,139.41983032226562,0.0,
Wed Jun 25 08:43:39 EDT 2014,1403700219645,139.4438018798828,0.0,
Wed Jun 25 08:43:39 EDT 2014,1403700219785,139.44317626953125,0.0,
Wed Jun 25 08:43:40 EDT 2014,1403700220185,139.43470764160156,0.0,
Wed Jun 25 08:43:40 EDT 2014,1403700220435,139.4299774169922,0.0,
Wed Jun 25 08:43:40 EDT 2014,1403700220595,139.43800354003906,0.0,
Wed Jun 25 08:43:40 EDT 2014,1403700220745,139.431884765625,0.0,
Wed Jun 25 08:43:41 EDT 2014,1403700221135,139.43435668945312,0.0,
Wed Jun 25 08:43:41 EDT 2014,1403700221315,139.42518615722656,0.0,
Wed Jun 25 08:43:41 EDT 2014,1403700221755,139.41395568847656,0.0,
Wed Jun 25 08:43:41 EDT 2014,1403700221905,139.42567443847656,0.0,
Wed Jun 25 08:43:42 EDT 2014,1403700222155,139.4320831298828,0.0,
Wed Jun 25 08:43:42 EDT 2014,1403700222545,139.43418884277344,0.0,
Wed Jun 25 08:43:43 EDT 2014,1403700223115,139.38284301757812,0.0,
Wed Jun 25 08:43:43 EDT 2014,1403700223275,139.4265899658203,0.0,
Wed Jun 25 08:43:43 EDT 2014,1403700223495,139.41946411132812,0.0,
Wed Jun 25 08:43:43 EDT 2014,1403700223695,139.4228973388672,0.0,
Wed Jun 25 08:43:45 EDT 2014,1403700225505,139.39439392089844,0.0,
Wed Jun 25 08:43:45 EDT 2014,1403700225905,139.40147399902344,0.0,
Wed Jun 25 08:43:47 EDT 2014,1403700227175,139.40478515625,0.0,
Wed Jun 25 08:43:47 EDT 2014,1403700227365,139.39666748046875,0.0,
Wed Jun 25 08:43:47 EDT 2014,1403700227505,139.4095458984375,0.0,
Wed Jun 25 08:43:47 EDT 2014,1403700227895,139.43051147460938,0.0,
Wed Jun 25 08:43:49 EDT 2014,1403700229375,139.42086791992188,0.0,
Wed Jun 25 08:43:49 EDT 2014,1403700229505,139.46104431152344,0.0,
Wed Jun 25 08:43:49 EDT 2014,1403700229715,139.42967224121094,0.0,
Wed Jun 25 08:43:49 EDT 2014,1403700229865,139.42529296875,0.0,
Wed Jun 25 08:43:51 EDT 2014,1403700231505,139.4083251953125,0.0,
Wed Jun 25 08:43:54 EDT 2014,1403700234205,139.4033966064453,0.0,
Wed Jun 25 08:43:55 EDT 2014,1403700235395,139.45046997070312,0.0,
Wed Jun 25 08:43:55 EDT 2014,1403700235975,139.4481658935547,0.0,
Wed Jun 25 08:43:56 EDT 2014,1403700236215,139.48797607421875,0.0,
Wed Jun 25 08:43:56 EDT 2014,1403700236545,139.45201110839844,0.0,
Wed Jun 25 08:43:56 EDT 2014,1403700236935,139.4090576171875,0.0,
Wed Jun 25 08:43:57 EDT 2014,1403700237575,139.40428161621094,0.0,
Wed Jun 25 08:43:58 EDT 2014,1403700238265,139.40704345703125,0.0,
Wed Jun 25 08:43:58 EDT 2014,1403700238575,139.4317169189453,0.0,
Wed Jun 25 08:43:58 EDT 2014,1403700238755,139.44049072265625,0.0,
Wed Jun 25 08:43:59 EDT 2014,1403700239235,139.42669677734375,0.0,
Wed Jun 25 08:43:59 EDT 2014,1403700239365,139.40155029296875,0.0,
Wed Jun 25 08:44:01 EDT 2014,1403700241915,139.42884826660156,0.0,
Wed Jun 25 08:44:02 EDT 2014,1403700242125,139.41452026367188,0.0,
Wed Jun 25 08:44:02 EDT 2014,1403700242305,139.41458129882812,0.0,
Wed Jun 25 08:44:02 EDT 2014,1403700242795,139.41761779785156,0.0,
Wed Jun 25 08:44:02 EDT 2014,1403700242915,139.41317749023438,0.0,
Wed Jun 25 08:44:04 EDT 2014,1403700244715,139.4461669921875,0.0,
Wed Jun 25 08:44:04 EDT 2014,1403700244975,139.43011474609375,0.0,
Wed Jun 25 08:44:05 EDT 2014,1403700245605,139.4362030029297,0.0,
Wed Jun 25 08:44:05 EDT 2014,1403700245795,139.42880249023438,0.0,
Wed Jun 25 08:44:06 EDT 2014,1403700246005,139.444580078125,0.0,
Wed Jun 25 08:44:11 EDT 2014,1403700251325,139.4337921142578,0.0,
Wed Jun 25 08:44:13 EDT 2014,1403700253015,139.4007568359375,0.0,
Wed Jun 25 08:44:13 EDT 2014,1403700253565,139.39907836914062,0.0,
Wed Jun 25 08:44:14 EDT 2014,1403700254345,139.41473388671875,0.0,
Wed Jun 25 08:44:14 EDT 2014,1403700254645,139.4229278564453,0.0,
Wed Jun 25 08:44:14 EDT 2014,1403700254965,139.4027862548828,0.0,
Wed Jun 25 08:44:20 EDT 2014,1403700260775,139.39352416992188,0.0,
Wed Jun 25 08:44:26 EDT 2014,1403700266535,139.39134216308594,0.0,
Wed Jun 25 08:44:29 EDT 2014,1403700269165,139.40399169921875,0.0,
Wed Jun 25 08:44:36 EDT 2014,1403700276775,139.4342041015625,0.0,
Wed Jun 25 08:44:41 EDT 2014,1403700281925,139.4407196044922,0.0,
Wed Jun 25 08:44:43 EDT 2014,1403700283005,139.43824768066406,0.0,
Wed Jun 25 08:44:44 EDT 2014,1403700284925,139.4445037841797,0.0,
Wed Jun 25 08:44:48 EDT 2014,1403700288025,139.4045867919922,0.0,
Wed Jun 25 08:44:48 EDT 2014,1403700288905,139.4007110595703,0.0,
Wed Jun 25 08:44:52 EDT 2014,1403700292795,139.404541015625,0.0,
Wed Jun 25 08:44:54 EDT 2014,1403700294145,139.4058380126953,0.0,
Wed Jun 25 08:44:54 EDT 2014,1403700294755,139.40164184570312,0.0,
Wed Jun 25 08:44:55 EDT 2014,1403700295315,139.40682983398438,0.0,
Wed Jun 25 08:44:55 EDT 2014,1403700295525,139.4226837158203,0.0,
Wed Jun 25 08:44:55 EDT 2014,1403700295765,139.3997344970703,0.0,
Wed Jun 25 08:44:56 EDT 2014,1403700296525,139.42762756347656,0.0,
Wed Jun 25 08:44:57 EDT 2014,1403700297095,139.43743896484375,0.0,
Wed Jun 25 08:44:57 EDT 2014,1403700297385,139.44305419921875,0.0,
Wed Jun 25 08:44:57 EDT 2014,1403700297485,139.39627075195312,0.0,
Wed Jun 25 08:44:57 EDT 2014,1403700297685,139.4105682373047,0.0,
Wed Jun 25 08:44:58 EDT 2014,1403700298085,139.4340057373047,0.0,
Wed Jun 25 08:44:58 EDT 2014,1403700298275,139.4169464111328,0.0,
Wed Jun 25 08:44:58 EDT 2014,1403700298525,139.38742065429688,0.0,
Wed Jun 25 08:44:58 EDT 2014,1403700298675,139.41461181640625,0.0,
Wed Jun 25 08:44:59 EDT 2014,1403700299435,139.4207000732422,0.0,
Wed Jun 25 08:44:59 EDT 2014,1403700299465,139.43243408203125,0.0,
Wed Jun 25 08:44:59 EDT 2014,1403700299725,139.44546508789062,0.0,
Wed Jun 25 08:45:00 EDT 2014,1403700300135,139.45372009277344,0.0,
Wed Jun 25 08:45:00 EDT 2014,1403700300315,139.430419921875,0.0,
Wed Jun 25 08:45:00 EDT 2014,1403700300525,139.43771362304688,0.0,
Wed Jun 25 08:45:00 EDT 2014,1403700300705,139.42596435546875,0.0,
Wed Jun 25 08:45:01 EDT 2014,1403700301225,139.42166137695312,0.0,
Wed Jun 25 08:45:01 EDT 2014,1403700301325,139.4034881591797,0.0,
Wed Jun 25 08:45:01 EDT 2014,1403700301885,139.4386444091797,0.0,
Wed Jun 25 08:45:02 EDT 2014,1403700302125,139.4471893310547,0.0,
Wed Jun 25 08:45:02 EDT 2014,1403700302295,139.42576599121094,0.0,
Wed Jun 25 08:45:02 EDT 2014,1403700302495,139.42572021484375,0.0,
Wed Jun 25 08:45:02 EDT 2014,1403700302725,139.4281768798828,0.0,
Wed Jun 25 08:45:03 EDT 2014,1403700303005,139.4378204345703,0.0,
Wed Jun 25 08:45:03 EDT 2014,1403700303205,139.44232177734375,0.0,
Wed Jun 25 08:45:03 EDT 2014,1403700303275,139.42010498046875,0.0,
Wed Jun 25 08:45:03 EDT 2014,1403700303535,139.44183349609375,0.0,
Wed Jun 25 08:45:03 EDT 2014,1403700303675,139.42210388183594,0.0,
Wed Jun 25 08:45:03 EDT 2014,1403700303915,139.43504333496094,0.0,
Wed Jun 25 08:45:04 EDT 2014,1403700304085,139.43487548828125,0.0,
Wed Jun 25 08:45:04 EDT 2014,1403700304365,139.43209838867188,0.0,
Wed Jun 25 08:45:04 EDT 2014,1403700304475,139.4241485595703,0.0,
Wed Jun 25 08:45:04 EDT 2014,1403700304745,139.4047393798828,0.0,
Wed Jun 25 08:45:04 EDT 2014,1403700304885,139.41627502441406,0.0,
Wed Jun 25 08:45:05 EDT 2014,1403700305125,139.42498779296875,0.0,
Wed Jun 25 08:45:05 EDT 2014,1403700305525,139.44297790527344,0.0,
Wed Jun 25 08:45:05 EDT 2014,1403700305675,139.4708251953125,0.0,
Wed Jun 25 08:45:05 EDT 2014,1403700305925,139.4573211669922,0.0,
Wed Jun 25 08:45:06 EDT 2014,1403700306075,139.44496154785156,0.0,
Wed Jun 25 08:45:06 EDT 2014,1403700306325,139.432861328125,0.0,
Wed Jun 25 08:45:06 EDT 2014,1403700306495,139.43505859375,0.0,
Wed Jun 25 08:45:06 EDT 2014,1403700306735,139.4462127685547,0.0,
